Timestamp,Ticker,Last Price
"2025-03-10 19:23:05,971",TSLA,215.31
"2025-03-10 19:23:12,228",TSLA,215.28
"2025-03-10 19:23:30,749",NVDA,104.70
"2025-03-10 19:23:32,251",COIN,175.61
"2025-03-10 19:23:36,255",NVDA,104.71
"2025-03-10 19:23:37,006",NVDA,104.70
"2025-03-10 19:23:38,007",TSLA,215.11
"2025-03-10 19:23:38,508",TSLA,215.06
"2025-03-10 19:23:41,274",TSLA,215.02
"2025-03-10 19:23:43,514",NVDA,104.72
"2025-03-10 19:23:43,765",TSLA,215.19
"2025-03-10 19:23:44,766",NVDA,104.70
"2025-03-10 19:23:47,519",NVDA,104.71
"2025-03-10 19:23:50,523",TSLA,215.02
"2025-03-10 19:24:00,284",COIN,175.44
"2025-03-10 19:24:01,536",TSLA,215.06
"2025-03-10 19:24:03,793",TSLA,215.00
"2025-03-10 19:24:15,052",NVDA,104.69
"2025-03-10 19:24:19,308",COIN,175.15
"2025-03-10 19:24:29,320",TSLA,215.06
"2025-03-10 19:24:32,824",TSLA,215.00
"2025-03-10 19:24:34,826",NVDA,104.68
"2025-03-10 19:24:38,831",COIN,175.00
"2025-03-10 19:24:53,349",TSLA,214.88
"2025-03-10 19:24:59,104",TSLA,214.78
"2025-03-10 19:25:01,607",TSLA,214.79
"2025-03-10 19:25:01,857",NVDA,104.70
"2025-03-10 19:25:02,610",TSLA,214.78
"2025-03-10 19:25:08,617",NVDA,104.68
"2025-03-10 19:25:12,371",TSLA,214.80
"2025-03-10 19:25:12,620",TSLA,214.75
"2025-03-10 19:25:13,121",TSLA,214.80
"2025-03-10 19:25:17,377",TSLA,214.85
"2025-03-10 19:25:18,377",NVDA,104.69
"2025-03-10 19:25:35,398",TSLA,214.79
"2025-03-10 19:25:40,670",TSLA,214.77
"2025-03-10 19:25:50,917",TSLA,214.79
"2025-03-10 19:26:01,180",TSLA,214.70
"2025-03-10 19:26:12,194",COIN,175.01
"2025-03-10 19:26:14,696",TSLA,214.76
"2025-03-10 19:26:19,959",NVDA,104.67
"2025-03-10 19:26:29,715",TSLA,214.61
"2025-03-10 19:26:30,270",TSLA,214.64
"2025-03-10 19:26:42,731",TSLA,214.62
"2025-03-10 19:26:44,238",COIN,175.06
"2025-03-10 19:26:45,985",COIN,175.03
"2025-03-10 19:26:46,986",AAPL,225.35
"2025-03-10 19:26:49,991",TSLA,214.66
"2025-03-10 19:26:52,245",TSLA,214.69
"2025-03-10 19:27:06,511",COIN,175.06
"2025-03-10 19:27:07,763",COIN,175.16
"2025-03-10 19:27:10,321",TSLA,214.76
"2025-03-10 19:27:18,777",COIN,175.17
"2025-03-10 19:27:19,027",COIN,175.16
"2025-03-10 19:27:26,791",TSLA,214.78
"2025-03-10 19:27:28,788",TSLA,214.76
"2025-03-10 19:27:35,295",TSLA,214.77
"2025-03-10 19:27:38,800",TSLA,214.65
"2025-03-10 19:27:39,800",TSLA,214.71
"2025-03-10 19:27:40,301",NVDA,104.66
"2025-03-10 19:27:42,053",AAPL,225.31
"2025-03-10 19:27:45,056",TSLA,214.68
"2025-03-10 19:27:45,306",TSLA,214.67
"2025-03-10 19:27:55,818",NVDA,104.68
"2025-03-10 19:27:57,320",TSLA,214.60
"2025-03-10 19:27:59,071",TSLA,214.58
"2025-03-10 19:28:00,823",TSLA,214.64
"2025-03-10 19:28:05,329",TSLA,214.63
"2025-03-10 19:28:06,580",TSLA,214.70
"2025-03-10 19:28:11,585",TSLA,214.68
"2025-03-10 19:28:29,356",TSLA,214.77
"2025-03-10 19:28:32,608",NVDA,104.66
"2025-03-10 19:28:39,616",TSLA,214.69
"2025-03-10 19:28:39,617",COIN,174.80
"2025-03-10 19:28:40,367",TSLA,214.65
"2025-03-10 19:28:50,180",TSLA,214.75
"2025-03-10 19:28:56,634",NVDA,104.68
"2025-03-10 19:29:00,387",TSLA,214.65
"2025-03-10 19:29:17,654",TSLA,214.60
"2025-03-10 19:29:17,655",NVDA,104.66
"2025-03-10 19:29:22,661",TSLA,214.59
"2025-03-10 19:29:22,911",NVDA,104.69
"2025-03-10 19:29:24,913",COIN,174.65
"2025-03-10 19:29:26,665",TSLA,214.58
"2025-03-10 19:29:27,166",TSLA,214.60
"2025-03-10 19:29:31,671",NVDA,104.68
"2025-03-10 19:29:33,498",NVDA,104.69
"2025-03-10 19:29:49,946",COIN,174.58
"2025-03-10 19:30:01,530",TSLA,214.64
"2025-03-10 19:30:14,516",COIN,174.46
"2025-03-10 19:30:15,229",TSLA,214.75
"2025-03-10 19:30:22,979",NVDA,104.68
"2025-03-10 19:30:24,230",TSLA,214.80
"2025-03-10 19:30:30,739",COIN,174.30
"2025-03-10 19:30:35,685",TSLA,214.97
"2025-03-10 19:30:35,982",TSLA,214.99
"2025-03-10 19:30:37,996",TSLA,215.00
"2025-03-10 19:30:39,254",TSLA,214.90
"2025-03-10 19:30:40,750",TSLA,214.92
"2025-03-10 19:30:43,253",NVDA,104.70
"2025-03-10 19:30:43,753",TSLA,215.00
"2025-03-10 19:30:58,019",TSLA,214.99
"2025-03-10 19:30:58,769",TSLA,215.00
"2025-03-10 19:31:01,523",TSLA,214.97
"2025-03-10 19:31:02,780",TSLA,214.95
"2025-03-10 19:31:20,348",TSLA,214.97
"2025-03-10 19:31:23,548",TSLA,214.99
"2025-03-10 19:31:32,058",TSLA,214.98
"2025-03-10 19:31:53,581",TSLA,215.00
"2025-03-10 19:32:04,093",NVDA,104.71
"2025-03-10 19:32:44,386",TSLA,214.94
"2025-03-10 19:32:56,900",TSLA,214.93
"2025-03-10 19:32:58,652",NVDA,104.76
"2025-03-10 19:33:22,177",NVDA,104.72
"2025-03-10 19:33:41,950",COIN,173.45
"2025-03-10 19:33:44,952",TSLA,214.90
"2025-03-10 19:33:50,458",COIN,173.31
"2025-03-10 19:33:56,715",NVDA,104.71
"2025-03-10 19:34:14,737",TSLA,214.80
"2025-03-10 19:34:16,487",COIN,173.19
"2025-03-10 19:34:18,990",COIN,173.04
"2025-03-10 19:34:21,997",TSLA,214.70
"2025-03-10 19:34:29,500",COIN,173.18
"2025-03-10 19:34:30,001",COIN,173.17
"2025-03-10 19:34:31,528",COIN,173.02
"2025-03-10 19:34:41,514",TSLA,215.00
"2025-03-10 19:34:51,525",NVDA,104.69
"2025-03-10 19:34:58,781",COIN,172.80
"2025-03-10 19:35:05,538",NVDA,104.66
"2025-03-10 19:35:06,039",COIN,172.84
"2025-03-10 19:35:31,317",AAPL,225.57
"2025-03-10 19:35:31,566",COIN,173.16
"2025-03-10 19:35:33,568",COIN,173.12
"2025-03-10 19:35:48,834",COIN,172.50
"2025-03-10 19:35:51,837",TSLA,214.70
"2025-03-10 19:36:13,611",NVDA,104.65
"2025-03-10 19:36:19,866",NVDA,104.66
"2025-03-10 19:36:19,868",COIN,172.76
"2025-03-10 19:36:24,371",COIN,173.23
"2025-03-10 19:36:25,873",NVDA,104.65
"2025-03-10 19:36:27,625",TSLA,214.65
"2025-03-10 19:36:34,882",NVDA,104.66
"2025-03-10 19:36:36,634",COIN,173.25
"2025-03-10 19:36:58,157",TSLA,214.63
"2025-03-10 19:37:06,416",TSLA,214.60
"2025-03-10 19:37:08,669",TSLA,214.57
"2025-03-10 19:37:11,672",COIN,174.08
"2025-03-10 19:37:14,677",NVDA,104.61
"2025-03-10 19:37:20,682",TSLA,214.67
"2025-03-10 19:37:22,184",TSLA,214.50
"2025-03-10 19:37:24,687",COIN,173.26
"2025-03-10 19:37:46,213",NVDA,104.63
"2025-03-10 19:37:50,967",TSLA,214.69
"2025-03-10 19:37:55,472",NVDA,104.68
"2025-03-10 19:37:56,474",TSLA,214.50
"2025-03-10 19:37:58,477",NVDA,104.63
"2025-03-10 19:38:02,230",COIN,173.34
"2025-03-10 19:38:10,292",NVDA,104.65
"2025-03-10 19:38:16,747",COIN,173.39
"2025-03-10 19:38:39,523",NVDA,104.68
"2025-03-10 19:38:51,789",TSLA,214.68
"2025-03-10 19:38:52,289",TSLA,214.66
"2025-03-10 19:38:56,798",COIN,173.35
"2025-03-10 19:39:08,309",NVDA,104.65
"2025-03-10 19:39:10,812",COIN,173.38
"2025-03-10 19:39:13,816",COIN,173.32
"2025-03-10 19:39:23,577",COIN,173.39
"2025-03-10 19:39:27,081",TSLA,214.68
"2025-03-10 19:39:31,837",NVDA,104.70
"2025-03-10 19:39:36,593",NVDA,104.66
"2025-03-10 19:39:48,608",TSLA,214.66
"2025-03-10 19:40:02,125",NVDA,104.64
"2025-03-10 19:40:25,152",NVDA,104.65
"2025-03-10 19:40:29,658",TSLA,214.68
"2025-03-10 19:40:45,426",TSLA,214.65
"2025-03-10 19:40:52,435",NVDA,104.66
"2025-03-10 19:41:12,709",TSLA,214.00
"2025-03-10 19:41:22,471",TSLA,214.20
"2025-03-10 19:41:22,476",NVDA,104.65
"2025-03-10 19:41:29,980",NVDA,104.64
"2025-03-10 19:41:37,238",TSLA,214.23
"2025-03-10 19:41:41,493",TSLA,214.00
"2025-03-10 19:41:42,494",TSLA,213.97
"2025-03-10 19:41:48,251",TSLA,214.00
"2025-03-10 19:41:55,507",TSLA,213.97
"2025-03-10 19:41:57,260",TSLA,213.91
"2025-03-10 19:41:57,760",TSLA,213.90
"2025-03-10 19:41:59,762",TSLA,213.86
"2025-03-10 19:42:01,264",TSLA,213.91
"2025-03-10 19:42:09,774",TSLA,213.86
"2025-03-10 19:42:16,034",TSLA,213.80
"2025-03-10 19:42:26,792",NVDA,104.62
"2025-03-10 19:42:43,812",NVDA,104.65
"2025-03-10 19:42:49,568",TSLA,213.71
"2025-03-10 19:42:50,372",TSLA,213.70
"2025-03-10 19:42:52,320",TSLA,213.72
"2025-03-10 19:42:52,571",TSLA,213.70
"2025-03-10 19:42:55,574",NVDA,104.62
"2025-03-10 19:43:02,331",COIN,172.88
"2025-03-10 19:43:05,336",TSLA,213.66
"2025-03-10 19:43:15,346",TSLA,213.63
"2025-03-10 19:43:19,606",NVDA,104.61
"2025-03-10 19:43:20,603",TSLA,213.65
"2025-03-10 19:43:30,614",TSLA,213.50
"2025-03-10 19:43:32,617",NVDA,104.58
"2025-03-10 19:43:34,120",NVDA,104.59
"2025-03-10 19:43:34,368",TSLA,213.62
"2025-03-10 19:43:45,631",NVDA,104.56
"2025-03-10 19:43:48,884",AAPL,225.49
"2025-03-10 19:43:50,136",TSLA,213.50
"2025-03-10 19:43:56,893",TSLA,213.49
"2025-03-10 19:43:58,895",NVDA,104.51
"2025-03-10 19:44:00,651",NVDA,104.50
"2025-03-10 19:44:09,909",TSLA,213.21
"2025-03-10 19:44:10,907",TSLA,213.15
"2025-03-10 19:44:11,408",NVDA,104.45
"2025-03-10 19:44:11,659",NVDA,104.44
"2025-03-10 19:44:13,161",TSLA,213.43
"2025-03-10 19:44:18,417",TSLA,213.21
"2025-03-10 19:44:19,170",NVDA,104.40
"2025-03-10 19:44:25,925",TSLA,213.31
"2025-03-10 19:44:28,428",TSLA,213.30
"2025-03-10 19:44:28,678",NVDA,104.30
"2025-03-10 19:44:28,928",NVDA,104.36
"2025-03-10 19:44:34,685",TSLA,213.28
"2025-03-10 19:44:39,439",TSLA,213.23
"2025-03-10 19:44:43,694",NVDA,104.20
"2025-03-10 19:44:46,447",TSLA,213.25
"2025-03-10 19:44:46,448",NVDA,104.19
"2025-03-10 19:44:48,700",TSLA,213.22
"2025-03-10 19:44:49,200",TSLA,213.23
"2025-03-10 19:44:50,952",NVDA,104.18
"2025-03-10 19:44:54,456",NVDA,104.20
"2025-03-10 19:44:54,706",TSLA,213.22
"2025-03-10 19:44:57,960",NVDA,104.15
"2025-03-10 19:45:02,718",TSLA,213.18
"2025-03-10 19:45:02,970",NVDA,104.17
"2025-03-10 19:45:03,716",TSLA,213.10
"2025-03-10 19:45:04,217",NVDA,104.15
"2025-03-10 19:45:05,968",TSLA,213.15
"2025-03-10 19:45:06,718",TSLA,213.00
"2025-03-10 19:45:07,470",NVDA,104.14
"2025-03-10 19:45:08,471",NVDA,104.15
"2025-03-10 19:45:11,229",TSLA,213.01
"2025-03-10 19:45:15,478",TSLA,213.08
"2025-03-10 19:45:15,728",NVDA,104.13
"2025-03-10 19:45:16,229",TSLA,213.00
"2025-03-10 19:45:16,986",NVDA,104.14
"2025-03-10 19:45:17,232",TSLA,213.01
"2025-03-10 19:45:17,985",TSLA,213.00
"2025-03-10 19:45:18,735",TSLA,213.08
"2025-03-10 19:45:18,736",COIN,172.51
"2025-03-10 19:45:19,237",TSLA,213.00
"2025-03-10 19:45:22,236",TSLA,212.96
"2025-03-10 19:45:23,988",TSLA,213.00
"2025-03-10 19:45:26,244",NVDA,104.13
"2025-03-10 19:45:31,997",NVDA,104.12
"2025-03-10 19:45:44,015",TSLA,212.98
"2025-03-10 19:45:45,760",TSLA,212.96
"2025-03-10 19:45:46,762",NVDA,104.07
"2025-03-10 19:45:47,763",TSLA,212.84
"2025-03-10 19:45:49,765",TSLA,212.91
"2025-03-10 19:45:50,767",TSLA,212.84
"2025-03-10 19:45:51,518",TSLA,212.91
"2025-03-10 19:45:53,520",TSLA,212.90
"2025-03-10 19:45:55,271",NVDA,104.06
"2025-03-10 19:45:57,034",TSLA,212.69
"2025-03-10 19:46:06,784",NVDA,104.02
"2025-03-10 19:46:09,286",TSLA,212.58
"2025-03-10 19:46:13,541",TSLA,212.56
"2025-03-10 19:46:14,542",NVDA,104.01
"2025-03-10 19:46:16,294",NVDA,104.02
"2025-03-10 19:46:17,295",NVDA,104.00
"2025-03-10 19:46:18,047",TSLA,212.65
"2025-03-10 19:46:23,552",TSLA,212.60
"2025-03-10 19:46:28,056",TSLA,212.55
"2025-03-10 19:46:31,060",NVDA,103.98
"2025-03-10 19:46:33,313",TSLA,212.54
"2025-03-10 19:46:36,816",TSLA,212.62
"2025-03-10 19:46:38,819",TSLA,212.50
"2025-03-10 19:46:39,820",TSLA,212.65
"2025-03-10 19:46:40,373",TSLA,212.50
"2025-03-10 19:46:40,821",NVDA,103.95
"2025-03-10 19:46:41,322",NVDA,103.98
"2025-03-10 19:46:45,326",NVDA,103.99
"2025-03-10 19:46:47,077",NVDA,103.94
"2025-03-10 19:46:48,079",TSLA,212.65
"2025-03-10 19:46:49,330",COIN,172.31
"2025-03-10 19:46:52,333",NVDA,103.91
"2025-03-10 19:46:52,584",NVDA,103.95
"2025-03-10 19:46:55,586",TSLA,212.60
"2025-03-10 19:47:01,093",TSLA,212.52
"2025-03-10 19:47:02,844",NVDA,103.86
"2025-03-10 19:47:04,596",COIN,172.44
"2025-03-10 19:47:04,846",TSLA,212.60
"2025-03-10 19:47:06,606",NVDA,103.88
"2025-03-10 19:47:06,848",TSLA,212.65
"2025-03-10 19:47:06,849",NVDA,103.87
"2025-03-10 19:47:09,352",NVDA,103.88
"2025-03-10 19:47:11,605",NVDA,103.86
"2025-03-10 19:47:12,354",TSLA,212.60
"2025-03-10 19:47:13,606",TSLA,212.50
"2025-03-10 19:47:15,608",NVDA,103.88
"2025-03-10 19:47:18,862",TSLA,212.48
"2025-03-10 19:47:19,111",NVDA,103.85
"2025-03-10 19:47:19,362",NVDA,103.86
"2025-03-10 19:47:23,621",TSLA,212.50
"2025-03-10 19:47:24,117",NVDA,103.85
"2025-03-10 19:47:25,117",NVDA,103.86
"2025-03-10 19:47:25,368",NVDA,103.85
"2025-03-10 19:47:30,123",NVDA,103.84
"2025-03-10 19:47:31,896",NVDA,103.85
"2025-03-10 19:47:38,132",NVDA,103.84
"2025-03-10 19:47:41,135",TSLA,212.65
"2025-03-10 19:47:42,636",NVDA,103.85
"2025-03-10 19:47:44,137",TSLA,212.50
"2025-03-10 19:47:47,142",TSLA,212.52
"2025-03-10 19:47:49,644",TSLA,212.53
"2025-03-10 19:47:55,901",TSLA,212.52
"2025-03-10 19:47:58,654",TSLA,212.41
"2025-03-10 19:48:03,158",COIN,172.40
"2025-03-10 19:48:08,164",TSLA,212.55
"2025-03-10 19:48:09,167",NVDA,103.84
"2025-03-10 19:48:09,916",TSLA,212.31
"2025-03-10 19:48:10,166",TSLA,212.50
"2025-03-10 19:48:10,470",TSLA,212.20
"2025-03-10 19:48:11,418",NVDA,103.82
"2025-03-10 19:48:16,923",NVDA,103.84
"2025-03-10 19:48:18,425",NVDA,103.82
"2025-03-10 19:48:19,930",TSLA,212.01
"2025-03-10 19:48:23,680",TSLA,212.00
"2025-03-10 19:48:30,794",TSLA,212.05
"2025-03-10 19:48:31,938",NVDA,103.84
"2025-03-10 19:48:34,942",NVDA,103.80
"2025-03-10 19:48:37,198",TSLA,212.00
"2025-03-10 19:48:41,950",TSLA,212.05
"2025-03-10 19:48:42,200",TSLA,212.00
"2025-03-10 19:48:46,705",NVDA,103.75
"2025-03-10 19:48:47,956",NVDA,103.81
"2025-03-10 19:48:49,207",NVDA,103.72
"2025-03-10 19:48:49,457",TSLA,212.10
"2025-03-10 19:48:50,459",NVDA,103.84
"2025-03-10 19:48:52,467",NVDA,103.85
"2025-03-10 19:48:53,963",TSLA,212.05
"2025-03-10 19:49:00,470",NVDA,103.86
"2025-03-10 19:49:03,226",TSLA,212.00
"2025-03-10 19:49:09,980",NVDA,103.85
"2025-03-10 19:49:10,282",TSLA,211.88
"2025-03-10 19:49:12,731",TSLA,212.00
"2025-03-10 19:49:15,235",TSLA,211.87
"2025-03-10 19:49:15,489",TSLA,211.86
"2025-03-10 19:49:16,736",TSLA,211.89
"2025-03-10 19:49:17,236",TSLA,211.93
"2025-03-10 19:49:17,486",TSLA,211.70
"2025-03-10 19:49:23,246",NVDA,103.80
"2025-03-10 19:49:25,495",TSLA,211.60
"2025-03-10 19:49:27,246",NVDA,103.84
"2025-03-10 19:49:31,003",TSLA,211.55
"2025-03-10 19:49:33,504",TSLA,211.60
"2025-03-10 19:49:36,256",NVDA,103.80
"2025-03-10 19:49:37,758",TSLA,211.55
"2025-03-10 19:49:38,514",TSLA,211.50
"2025-03-10 19:49:43,263",TSLA,211.59
"2025-03-10 19:49:47,770",TSLA,211.50
"2025-03-10 19:49:50,771",NVDA,103.57
"2025-03-10 19:49:56,027",NVDA,103.59
"2025-03-10 19:49:56,528",TSLA,211.51
"2025-03-10 19:49:56,783",AAPL,225.15
"2025-03-10 19:49:56,785",NVDA,103.57
"2025-03-10 19:49:58,029",NVDA,103.53
"2025-03-10 19:49:58,529",TSLA,211.50
"2025-03-10 19:50:00,782",TSLA,211.25
"2025-03-10 19:50:03,536",TSLA,211.44
"2025-03-10 19:50:04,038",TSLA,211.47
"2025-03-10 19:50:06,788",TSLA,211.25
"2025-03-10 19:50:07,790",NVDA,103.50
"2025-03-10 19:50:08,541",TSLA,211.46
"2025-03-10 19:50:10,542",TSLA,211.41
"2025-03-10 19:50:12,294",NVDA,103.53
"2025-03-10 19:50:12,795",TSLA,211.25
"2025-03-10 19:50:14,045",TSLA,211.15
"2025-03-10 19:50:16,051",TSLA,211.20
"2025-03-10 19:50:16,300",NVDA,103.51
"2025-03-10 19:50:16,799",TSLA,211.35
"2025-03-10 19:50:19,052",AAPL,225.18
"2025-03-10 19:50:23,307",TSLA,211.44
"2025-03-10 19:50:25,315",NVDA,103.50
"2025-03-10 19:50:25,563",NVDA,103.52
"2025-03-10 19:50:26,562",TSLA,211.40
"2025-03-10 19:50:27,560",NVDA,103.50
"2025-03-10 19:50:27,811",TSLA,211.39
"2025-03-10 19:50:33,317",TSLA,211.44
"2025-03-10 19:50:34,574",NVDA,103.43
"2025-03-10 19:50:37,571",TSLA,211.40
"2025-03-10 19:50:39,574",NVDA,103.44
"2025-03-10 19:50:40,074",TSLA,211.38
"2025-03-10 19:50:42,326",NVDA,103.41
"2025-03-10 19:50:42,577",TSLA,211.25
"2025-03-10 19:50:45,081",NVDA,103.35
"2025-03-10 19:50:45,580",COIN,172.15
"2025-03-10 19:50:45,581",NVDA,103.44
"2025-03-10 19:50:46,083",COIN,172.11
"2025-03-10 19:50:48,083",NVDA,103.35
"2025-03-10 19:50:54,595",TSLA,211.21
"2025-03-10 19:50:56,592",TSLA,211.28
"2025-03-10 19:50:57,592",TSLA,211.16
"2025-03-10 19:50:58,844",TSLA,211.37
"2025-03-10 19:50:59,845",TSLA,211.11
"2025-03-10 19:51:00,846",NVDA,103.28
"2025-03-10 19:51:01,346",TSLA,211.00
"2025-03-10 19:51:01,598",TSLA,211.16
"2025-03-10 19:51:02,348",TSLA,211.30
"2025-03-10 19:51:04,604",TSLA,211.00
"2025-03-10 19:51:05,601",TSLA,211.30
"2025-03-10 19:51:06,610",NVDA,103.23
"2025-03-10 19:51:07,603",TSLA,211.00
"2025-03-10 19:51:09,856",NVDA,103.28
"2025-03-10 19:51:13,611",NVDA,103.20
"2025-03-10 19:51:14,617",TSLA,211.01
"2025-03-10 19:51:15,362",TSLA,211.20
"2025-03-10 19:51:16,113",TSLA,211.01
"2025-03-10 19:51:16,363",NVDA,103.03
"2025-03-10 19:51:16,864",AAPL,224.91
"2025-03-10 19:51:18,619",NVDA,103.10
"2025-03-10 19:51:19,133",NVDA,103.19
"2025-03-10 19:51:22,869",NVDA,103.00
"2025-03-10 19:51:24,372",TSLA,211.00
"2025-03-10 19:51:28,125",TSLA,210.95
"2025-03-10 19:51:29,125",NVDA,103.03
"2025-03-10 19:51:29,376",NVDA,103.00
"2025-03-10 19:51:29,627",AAPL,224.83
"2025-03-10 19:51:32,379",TSLA,210.98
"2025-03-10 19:51:34,387",TSLA,210.97
"2025-03-10 19:51:37,886",NVDA,102.99
"2025-03-10 19:51:38,386",NVDA,103.00
"2025-03-10 19:51:41,389",NVDA,102.99
"2025-03-10 19:51:41,889",TSLA,210.95
"2025-03-10 19:51:46,144",AAPL,224.72
"2025-03-10 19:51:47,149",NVDA,102.88
"2025-03-10 19:51:48,157",TSLA,210.81
"2025-03-10 19:51:50,649",NVDA,102.90
"2025-03-10 19:51:53,153",TSLA,210.80
"2025-03-10 19:51:53,656",TSLA,210.72
"2025-03-10 19:51:56,907",TSLA,210.81
"2025-03-10 19:51:57,657",TSLA,210.91
"2025-03-10 19:51:58,158",AAPL,224.59
"2025-03-10 19:51:59,160",TSLA,210.90
"2025-03-10 19:51:59,411",TSLA,210.89
"2025-03-10 19:52:01,162",TSLA,210.90
"2025-03-10 19:52:01,662",COIN,171.45
"2025-03-10 19:52:01,912",AAPL,224.58
"2025-03-10 19:52:02,413",TSLA,210.75
"2025-03-10 19:52:03,413",AAPL,224.57
"2025-03-10 19:52:03,664",TSLA,210.59
"2025-03-10 19:52:04,665",AAPL,224.59
"2025-03-10 19:52:04,666",COIN,171.43
"2025-03-10 19:52:05,170",NVDA,102.88
"2025-03-10 19:52:08,420",TSLA,210.81
"2025-03-10 19:52:10,671",AAPL,224.50
"2025-03-10 19:52:11,923",COIN,171.00
"2025-03-10 19:52:14,676",TSLA,210.80
"2025-03-10 19:52:15,927",NVDA,102.89
"2025-03-10 19:52:16,177",TSLA,210.78
"2025-03-10 19:52:17,179",TSLA,210.67
"2025-03-10 19:52:17,929",NVDA,102.87
"2025-03-10 19:52:18,430",TSLA,210.68
"2025-03-10 19:52:18,681",NVDA,102.90
"2025-03-10 19:52:19,687",NVDA,102.88
"2025-03-10 19:52:20,691",TSLA,210.76
"2025-03-10 19:52:21,684",AAPL,224.36
"2025-03-10 19:52:21,934",TSLA,210.61
"2025-03-10 19:52:21,935",NVDA,102.85
"2025-03-10 19:52:27,189",NVDA,102.82
"2025-03-10 19:52:27,440",TSLA,210.70
"2025-03-10 19:52:29,442",NVDA,102.89
"2025-03-10 19:52:29,692",NVDA,102.80
"2025-03-10 19:52:29,942",NVDA,102.75
"2025-03-10 19:52:29,943",TSLA,210.65
"2025-03-10 19:52:32,444",AAPL,224.33
"2025-03-10 19:52:33,196",NVDA,102.80
"2025-03-10 19:52:35,449",NVDA,102.75
"2025-03-10 19:52:35,954",NVDA,102.86
"2025-03-10 19:52:36,951",NVDA,102.75
"2025-03-10 19:52:36,952",TSLA,210.70
"2025-03-10 19:52:37,451",TSLA,210.69
"2025-03-10 19:52:38,452",COIN,170.54
"2025-03-10 19:52:38,454",TSLA,210.72
"2025-03-10 19:52:40,205",TSLA,210.68
"2025-03-10 19:52:40,705",COIN,170.61
"2025-03-10 19:52:43,711",TSLA,210.65
"2025-03-10 19:52:43,959",NVDA,102.73
"2025-03-10 19:52:46,461",TSLA,210.80
"2025-03-10 19:52:46,962",TSLA,210.73
"2025-03-10 19:52:47,211",TSLA,210.98
"2025-03-10 19:52:48,213",TSLA,210.88
"2025-03-10 19:52:48,463",NVDA,102.72
"2025-03-10 19:52:51,978",TSLA,210.80
"2025-03-10 19:52:52,218",TSLA,210.79
"2025-03-10 19:52:52,220",NVDA,102.70
"2025-03-10 19:52:52,472",NVDA,102.67
"2025-03-10 19:52:52,719",NVDA,102.73
"2025-03-10 19:52:52,968",NVDA,102.76
"2025-03-10 19:52:53,221",TSLA,210.88
"2025-03-10 19:52:54,221",NVDA,102.73
"2025-03-10 19:52:55,222",TSLA,210.77
"2025-03-10 19:52:55,971",NVDA,102.70
"2025-03-10 19:52:55,973",TSLA,210.89
"2025-03-10 19:52:56,974",AAPL,224.22
"2025-03-10 19:52:57,726",NVDA,102.73
"2025-03-10 19:53:01,728",NVDA,102.75
"2025-03-10 19:53:01,979",AAPL,224.14
"2025-03-10 19:53:04,731",NVDA,102.85
"2025-03-10 19:53:04,982",TSLA,211.00
"2025-03-10 19:53:05,489",TSLA,210.80
"2025-03-10 19:53:05,490",NVDA,102.77
"2025-03-10 19:53:06,234",COIN,170.00
"2025-03-10 19:53:06,734",TSLA,211.00
"2025-03-10 19:53:09,487",NVDA,102.76
"2025-03-10 19:53:09,988",NVDA,102.72
"2025-03-10 19:53:10,290",NVDA,102.61
"2025-03-10 19:53:10,988",TSLA,210.93
"2025-03-10 19:53:12,491",NVDA,102.73
"2025-03-10 19:53:15,994",TSLA,210.90
"2025-03-10 19:53:20,501",TSLA,211.00
"2025-03-10 19:53:26,507",TSLA,210.90
"2025-03-10 19:53:27,508",TSLA,211.00
"2025-03-10 19:53:30,011",TSLA,210.99
"2025-03-10 19:53:30,859",TSLA,211.00
"2025-03-10 19:53:31,263",NVDA,102.70
"2025-03-10 19:53:34,266",TSLA,210.97
"2025-03-10 19:53:35,266",NVDA,102.55
"2025-03-10 19:53:38,270",NVDA,102.60
"2025-03-10 19:53:39,021",NVDA,102.70
"2025-03-10 19:53:56,790",TSLA,211.02
"2025-03-10 19:53:58,292",TSLA,211.04
"2025-03-10 19:53:58,542",TSLA,211.03
"2025-03-10 19:53:59,043",TSLA,211.01
"2025-03-10 19:54:01,296",NVDA,102.61
"2025-03-10 19:54:01,547",TSLA,211.05
"2025-03-10 19:54:03,798",TSLA,211.02
"2025-03-10 19:54:09,306",NVDA,102.60
"2025-03-10 19:54:11,807",TSLA,211.03
"2025-03-10 19:54:14,559",NVDA,102.55
"2025-03-10 19:54:16,311",TSLA,211.02
"2025-03-10 19:54:17,317",NVDA,102.45
"2025-03-10 19:54:19,815",NVDA,102.50
"2025-03-10 19:54:23,068",TSLA,211.04
"2025-03-10 19:54:23,819",TSLA,211.02
"2025-03-10 19:54:24,320",NVDA,102.43
"2025-03-10 19:54:26,824",TSLA,211.04
"2025-03-10 19:54:29,575",NVDA,102.41
"2025-03-10 19:54:30,378",NVDA,102.40
"2025-03-10 19:54:32,331",TSLA,211.05
"2025-03-10 19:54:37,083",NVDA,102.41
"2025-03-10 19:54:38,335",TSLA,211.04
"2025-03-10 19:54:40,390",NVDA,102.40
"2025-03-10 19:54:43,341",NVDA,102.35
"2025-03-10 19:54:43,343",COIN,170.94
"2025-03-10 19:54:45,843",NVDA,102.40
"2025-03-10 19:54:47,095",TSLA,211.00
"2025-03-10 19:54:47,595",NVDA,102.35
